Price,Open,High,Low,Close,Volume,Return,Ticker
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F,,
Datetime,,,,,,,
2023-07-06 13:00:00+00:00,1912.199951171875,1921.0999755859375,1910.5999755859375,1916.5999755859375,33205,0.0023534334278838553,GC=F
2023-07-06 14:00:00+00:00,1916.5999755859375,1916.800048828125,1908.699951171875,1914.300048828125,30098,-0.0012000035412237375,GC=F
2023-07-06 15:00:00+00:00,1913.5999755859375,1917.5999755859375,1913.199951171875,1917.300048828125,14653,0.0015671524439633266,GC=F
2023-07-06 16:00:00+00:00,1917.4000244140625,1918.4000244140625,1914.699951171875,1915.5999755859375,9029,-0.0008867017153765255,GC=F
2023-07-06 17:00:00+00:00,1915.5,1916.800048828125,1914.5999755859375,1916.699951171875,7240,0.000574219878866522,GC=F
2023-07-06 18:00:00+00:00,1916.800048828125,1917.199951171875,1915.5,1916.9000244140625,7649,0.0001043842266834627,GC=F
2023-07-06 19:00:00+00:00,1916.800048828125,1918.0,1916.0,1916.5,3447,-0.0002086829824027303,GC=F
2023-07-06 20:00:00+00:00,1916.5,1917.0999755859375,1915.9000244140625,1916.9000244140625,2072,0.0002087265400796401,GC=F
2023-07-06 22:00:00+00:00,1916.5999755859375,1917.199951171875,1915.5,1917.0,0,5.215482532427984e-05,GC=F
2023-07-06 23:00:00+00:00,1917.0,1918.300048828125,1917.0,1917.4000244140625,1153,0.00020867209914587903,GC=F
2023-07-07 00:00:00+00:00,1917.5,1918.199951171875,1915.4000244140625,1916.300048828125,2840,-0.0005736808031352458,GC=F
2023-07-07 01:00:00+00:00,1916.300048828125,1917.800048828125,1916.0,1916.199951171875,2823,-5.2234855554722515e-05,GC=F
2023-07-07 02:00:00+00:00,1916.0999755859375,1917.199951171875,1915.5,1916.5999755859375,1537,0.000208759223596644,GC=F
2023-07-07 03:00:00+00:00,1916.5,1918.0,1916.0,1916.5,2331,-5.216299030108562e-05,GC=F
2023-07-07 04:00:00+00:00,1916.800048828125,1918.0,1915.9000244140625,1917.699951171875,1562,0.0006261159258413862,GC=F
2023-07-07 05:00:00+00:00,1917.800048828125,1920.0999755859375,1917.5999755859375,1919.800048828125,4109,0.00109511274428864,GC=F
2023-07-07 06:00:00+00:00,1919.9000244140625,1921.199951171875,1918.800048828125,1919.0999755859375,5387,-0.00036465945639230224,GC=F
2023-07-07 07:00:00+00:00,1919.0999755859375,1922.4000244140625,1917.9000244140625,1920.4000244140625,6900,0.0006774263168483063,GC=F
2023-07-07 08:00:00+00:00,1920.5,1921.5999755859375,1919.0999755859375,1921.5,5958,0.0005727846135978876,GC=F
2023-07-07 09:00:00+00:00,1921.5999755859375,1922.800048828125,1920.4000244140625,1921.9000244140625,6156,0.0002081834057052756,GC=F
2023-07-07 10:00:00+00:00,1922.0,1923.9000244140625,1920.9000244140625,1922.199951171875,4936,0.00015605741922186667,GC=F
2023-07-07 11:00:00+00:00,1922.199951171875,1924.300048828125,1921.800048828125,1923.5,5396,0.0006763338160176158,GC=F
2023-07-07 12:00:00+00:00,1923.5,1938.0,1919.9000244140625,1924.800048828125,40255,0.0006758766977514874,GC=F
2023-07-07 13:00:00+00:00,1924.699951171875,1933.5999755859375,1921.300048828125,1929.5,36346,0.0024417867064874255,GC=F
2023-07-07 14:00:00+00:00,1929.4000244140625,1940.4000244140625,1927.4000244140625,1939.9000244140625,33529,0.005390010061706363,GC=F
2023-07-07 15:00:00+00:00,1939.800048828125,1940.5999755859375,1932.5999755859375,1933.699951171875,20393,-0.00319607874847061,GC=F
2023-07-07 16:00:00+00:00,1933.699951171875,1935.4000244140625,1932.4000244140625,1932.9000244140625,7285,-0.00041367677406611847,GC=F
2023-07-07 17:00:00+00:00,1932.9000244140625,1934.199951171875,1932.0,1933.0,7574,5.1723102423739675e-05,GC=F
2023-07-07 18:00:00+00:00,1933.0999755859375,1933.300048828125,1931.4000244140625,1932.4000244140625,3084,-0.000310385714401229,GC=F
2023-07-07 19:00:00+00:00,1932.4000244140625,1932.5,1930.9000244140625,1931.0,4079,-0.0007245003086185919,GC=F
2023-07-07 20:00:00+00:00,1931.0,1931.699951171875,1930.4000244140625,1930.5,2931,-0.0002589331952356222,GC=F
2023-07-09 22:00:00+00:00,1930.699951171875,1933.699951171875,1929.800048828125,1931.5,2580,0.0005180005180005498,GC=F
2023-07-09 23:00:00+00:00,1931.5,1931.5999755859375,1929.4000244140625,1930.5,2052,-0.0005177323323841687,GC=F
2023-07-10 00:00:00+00:00,1930.5,1930.800048828125,1928.4000244140625,1929.699951171875,2719,-0.0004144257073944724,GC=F
2023-07-10 01:00:00+00:00,1929.699951171875,1932.5,1929.5,1930.4000244140625,3727,0.0003627886510346734,GC=F
2023-07-10 02:00:00+00:00,1930.5,1931.0,1929.5,1930.5999755859375,2413,0.0001035801747546472,GC=F
2023-07-10 03:00:00+00:00,1930.5999755859375,1931.0999755859375,1928.300048828125,1929.5,2116,-0.0005697584169934711,GC=F
2023-07-10 04:00:00+00:00,1929.5,1929.5999755859375,1926.4000244140625,1926.800048828125,3334,-0.001399300944221249,GC=F
2023-07-10 05:00:00+00:00,1926.699951171875,1927.199951171875,1925.199951171875,1925.699951171875,3988,-0.0005709454164271044,GC=F
2023-07-10 06:00:00+00:00,1925.800048828125,1929.800048828125,1924.800048828125,1928.800048828125,6054,0.0016098549799326012,GC=F
2023-07-10 07:00:00+00:00,1928.9000244140625,1931.199951171875,1928.0,1930.300048828125,4746,0.0007776855879444433,GC=F
2023-07-10 08:00:00+00:00,1930.4000244140625,1931.0,1928.0,1930.5999755859375,4805,0.00015537830918810336,GC=F
2023-07-10 09:00:00+00:00,1930.699951171875,1931.699951171875,1928.0,1928.699951171875,4584,-0.0009841626634672362,GC=F
2023-07-10 10:00:00+00:00,1928.699951171875,1929.9000244140625,1928.0999755859375,1929.0,4568,0.00015557050641423764,GC=F
2023-07-10 11:00:00+00:00,1929.0,1931.199951171875,1928.300048828125,1930.199951171875,5445,0.0006220586686753737,GC=F
2023-07-10 12:00:00+00:00,1930.199951171875,1930.4000244140625,1918.0,1919.300048828125,38287,-0.005647032752815306,GC=F
2023-07-10 13:00:00+00:00,1919.199951171875,1929.9000244140625,1919.199951171875,1928.300048828125,27935,0.004689209488373258,GC=F
2023-07-10 14:00:00+00:00,1928.199951171875,1930.4000244140625,1926.0999755859375,1927.5,17518,-0.00041489851572173997,GC=F
2023-07-10 15:00:00+00:00,1927.5,1929.5,1927.0,1929.0999755859375,11374,0.0008300781249999112,GC=F
2023-07-10 16:00:00+00:00,1929.0,1931.5999755859375,1928.0999755859375,1931.199951171875,8432,0.001088577892547793,GC=F
2023-07-10 17:00:00+00:00,1931.199951171875,1932.4000244140625,1930.5999755859375,1931.0999755859375,29375,-5.1768635286442155e-05,GC=F
2023-07-10 18:00:00+00:00,1931.199951171875,1931.9000244140625,1930.300048828125,1931.199951171875,4126,5.177131541689306e-05,GC=F
2023-07-10 19:00:00+00:00,1931.300048828125,1932.0,1930.300048828125,1931.300048828125,3527,5.1831844853467146e-05,GC=F
2023-07-10 20:00:00+00:00,1931.300048828125,1931.4000244140625,1930.300048828125,1930.9000244140625,1184,-0.00020712701493752483,GC=F
2023-07-10 22:00:00+00:00,1930.800048828125,1931.0,1930.0,1930.5,0,-0.0002071699254257986,GC=F
2023-07-10 23:00:00+00:00,1930.4000244140625,1931.0,1929.800048828125,1930.4000244140625,931,-5.17874053029832e-05,GC=F
2023-07-11 00:00:00+00:00,1930.4000244140625,1932.699951171875,1930.0,1931.9000244140625,2095,0.0007770410179388509,GC=F
2023-07-11 01:00:00+00:00,1931.9000244140625,1933.300048828125,1930.300048828125,1930.699951171875,3786,-0.0006211880671990189,GC=F
2023-07-11 02:00:00+00:00,1930.800048828125,1933.5,1930.199951171875,1933.199951171875,2405,0.0012948671793784339,GC=F
2023-07-11 03:00:00+00:00,1933.199951171875,1934.300048828125,1931.0999755859375,1931.9000244140625,3138,-0.0006724223001477458,GC=F
2023-07-11 04:00:00+00:00,1932.0,1934.800048828125,1931.800048828125,1934.800048828125,2487,0.0015011255124042222,GC=F
2023-07-11 05:00:00+00:00,1934.699951171875,1935.5,1933.5999755859375,1934.5,3033,-0.00015508001889230627,GC=F
2023-07-11 06:00:00+00:00,1934.5999755859375,1944.5,1934.300048828125,1941.800048828125,18082,0.003773610146355688,GC=F
2023-07-11 07:00:00+00:00,1941.800048828125,1941.800048828125,1935.199951171875,1937.699951171875,15000,-0.0021114932295549504,GC=F
2023-07-11 08:00:00+00:00,1937.699951171875,1943.4000244140625,1937.5,1941.9000244140625,7986,0.0021675560448084497,GC=F
2023-07-11 09:00:00+00:00,1942.0,1943.800048828125,1940.199951171875,1943.800048828125,6347,0.0009784357537334643,GC=F
2023-07-11 10:00:00+00:00,1943.699951171875,1944.0,1940.300048828125,1940.5999755859375,6231,-0.0016462975418262138,GC=F
2023-07-11 11:00:00+00:00,1940.5,1943.199951171875,1940.0999755859375,1941.699951171875,4786,0.000566822425938307,GC=F
2023-07-11 12:00:00+00:00,1941.699951171875,1941.9000244140625,1934.699951171875,1937.5,19709,-0.002163027902091774,GC=F
2023-07-11 13:00:00+00:00,1937.4000244140625,1939.199951171875,1934.5999755859375,1938.800048828125,16215,0.000670992943548443,GC=F
2023-07-11 14:00:00+00:00,1938.699951171875,1940.9000244140625,1936.4000244140625,1937.0,14123,-0.0009284344866883343,GC=F
2023-07-11 15:00:00+00:00,1937.0,1938.5,1935.4000244140625,1936.300048828125,10260,-0.00036135837474182697,GC=F
2023-07-11 16:00:00+00:00,1936.199951171875,1938.199951171875,1934.5999755859375,1937.699951171875,8641,0.0007229780036401845,GC=F
2023-07-11 17:00:00+00:00,1937.800048828125,1938.0,1935.9000244140625,1937.300048828125,19027,-0.00020637991114580423,GC=F
2023-07-11 18:00:00+00:00,1937.199951171875,1937.5,1935.5999755859375,1937.0999755859375,5005,-0.00010327426683776064,GC=F
2023-07-11 19:00:00+00:00,1937.0999755859375,1937.699951171875,1936.699951171875,1937.5999755859375,2162,0.00025811780821927144,GC=F
2023-07-11 20:00:00+00:00,1937.5999755859375,1937.800048828125,1936.800048828125,1937.5999755859375,2372,0.0,GC=F
2023-07-11 22:00:00+00:00,1938.0,1938.800048828125,1937.5,1938.5999755859375,0,0.0005161024012181326,GC=F
2023-07-11 23:00:00+00:00,1938.5999755859375,1938.800048828125,1938.199951171875,1938.5,1044,-5.157102403618996e-05,GC=F
2023-07-12 00:00:00+00:00,1938.5,1941.300048828125,1938.4000244140625,1940.699951171875,3300,0.0011348729284885728,GC=F
2023-07-12 01:00:00+00:00,1940.699951171875,1944.0,1940.5999755859375,1942.4000244140625,4943,0.0008760103493385962,GC=F
2023-07-12 02:00:00+00:00,1942.5,1946.4000244140625,1941.5999755859375,1945.300048828125,5257,0.0014930109028068461,GC=F
2023-07-12 03:00:00+00:00,1945.4000244140625,1945.5,1943.0999755859375,1943.5999755859375,4019,-0.0008739388266666426,GC=F
2023-07-12 04:00:00+00:00,1943.5999755859375,1944.5,1942.800048828125,1944.199951171875,1862,0.00030869293757662675,GC=F
2023-07-12 05:00:00+00:00,1944.300048828125,1945.5,1943.199951171875,1943.800048828125,3142,-0.0002056899258272571,GC=F
2023-07-12 06:00:00+00:00,1943.9000244140625,1945.4000244140625,1939.5,1940.0,6762,-0.001954958705971843,GC=F
2023-07-12 07:00:00+00:00,1940.0,1941.4000244140625,1939.0999755859375,1939.9000244140625,5036,-5.1533807184256375e-05,GC=F
2023-07-12 08:00:00+00:00,1939.9000244140625,1941.800048828125,1938.9000244140625,1940.0,5651,5.153646305444681e-05,GC=F
2023-07-12 09:00:00+00:00,1939.9000244140625,1941.4000244140625,1939.5,1940.699951171875,2186,0.00036079957313139843,GC=F
2023-07-12 10:00:00+00:00,1940.699951171875,1940.699951171875,1938.9000244140625,1939.5,2859,-0.0006183084464708166,GC=F
2023-07-12 11:00:00+00:00,1939.4000244140625,1941.800048828125,1938.699951171875,1940.0,5018,0.0002577984016498558,GC=F
2023-07-12 12:00:00+00:00,1939.9000244140625,1955.699951171875,1938.699951171875,1948.300048828125,51262,0.004278375684600544,GC=F
2023-07-12 13:00:00+00:00,1948.300048828125,1962.9000244140625,1945.9000244140625,1961.5999755859375,50132,0.006826426332952273,GC=F
2023-07-12 14:00:00+00:00,1961.5999755859375,1963.4000244140625,1958.0999755859375,1963.0,34544,0.0007137155543879281,GC=F
2023-07-12 15:00:00+00:00,1962.800048828125,1962.9000244140625,1958.5999755859375,1961.0999755859375,19575,-0.0009679187030374736,GC=F
2023-07-12 16:00:00+00:00,1961.0999755859375,1964.9000244140625,1960.800048828125,1964.5999755859375,10520,0.0017847126834797944,GC=F
2023-07-12 17:00:00+00:00,1964.5999755859375,1965.0999755859375,1961.0999755859375,1962.699951171875,19116,-0.0009671304274020409,GC=F
2023-07-12 18:00:00+00:00,1962.699951171875,1963.300048828125,1962.199951171875,1963.0999755859375,6373,0.00020381333062324813,GC=F
2023-07-12 19:00:00+00:00,1963.0999755859375,1964.300048828125,1962.300048828125,1963.800048828125,4231,0.00035661619423055235,GC=F
2023-07-12 20:00:00+00:00,1963.800048828125,1964.0,1962.800048828125,1963.0999755859375,2922,-0.0003564890644570662,GC=F
2023-07-12 22:00:00+00:00,1962.699951171875,1963.0999755859375,1961.699951171875,1962.4000244140625,0,-0.0003565540118077859,GC=F
2023-07-12 23:00:00+00:00,1962.5,1962.800048828125,1962.0999755859375,1962.5999755859375,899,0.00010189113808989347,GC=F
2023-07-13 00:00:00+00:00,1962.5999755859375,1963.5999755859375,1961.0999755859375,1961.5,3127,-0.0005604685619182703,GC=F
2023-07-13 01:00:00+00:00,1961.5,1964.300048828125,1960.699951171875,1964.0,3569,0.0012745347947999974,GC=F
2023-07-13 02:00:00+00:00,1963.9000244140625,1966.300048828125,1963.0999755859375,1964.800048828125,3546,0.00040735683713077897,GC=F
2023-07-13 03:00:00+00:00,1964.800048828125,1965.800048828125,1963.5999755859375,1964.9000244140625,3353,5.088333848379811e-05,GC=F
2023-07-13 04:00:00+00:00,1965.0999755859375,1966.9000244140625,1961.699951171875,1962.0,3289,-0.0014759144882841024,GC=F
2023-07-13 05:00:00+00:00,1961.9000244140625,1963.0999755859375,1959.9000244140625,1960.0999755859375,5184,-0.0009684120357097425,GC=F
2023-07-13 06:00:00+00:00,1960.0,1967.300048828125,1960.0,1967.199951171875,6897,0.003622251759793471,GC=F
2023-07-13 07:00:00+00:00,1967.0999755859375,1967.800048828125,1964.0999755859375,1966.4000244140625,13954,-0.0004066321561954078,GC=F
2023-07-13 08:00:00+00:00,1966.300048828125,1967.4000244140625,1964.699951171875,1965.4000244140625,5379,-0.0005085435250123949,GC=F
2023-07-13 09:00:00+00:00,1965.5,1965.5,1963.9000244140625,1964.699951171875,3821,-0.000356198856971246,GC=F
2023-07-13 10:00:00+00:00,1964.699951171875,1965.199951171875,1962.4000244140625,1965.0999755859375,6232,0.00020360585534895392,GC=F
2023-07-13 11:00:00+00:00,1965.0999755859375,1965.4000244140625,1962.5,1964.5999755859375,6135,-0.000254439980770349,GC=F
2023-07-13 12:00:00+00:00,1964.5999755859375,1968.5,1956.5999755859375,1962.199951171875,43916,-0.0012216351643528078,GC=F
2023-07-13 13:00:00+00:00,1962.199951171875,1966.0,1961.0999755859375,1963.0999755859375,27331,0.00045868129469939234,GC=F
2023-07-13 14:00:00+00:00,1963.0,1966.5,1961.9000244140625,1965.5,21780,0.001222568612862407,GC=F
2023-07-13 15:00:00+00:00,1965.4000244140625,1966.300048828125,1959.0999755859375,1959.5,17278,-0.003052658356652249,GC=F
2023-07-13 16:00:00+00:00,1959.5999755859375,1964.0999755859375,1959.199951171875,1963.300048828125,13719,0.0019392951406609349,GC=F
2023-07-13 17:00:00+00:00,1963.199951171875,1965.0,1962.0,1964.5999755859375,17677,0.0006621131388391266,GC=F
2023-07-13 18:00:00+00:00,1964.5,1965.5,1963.4000244140625,1964.5,5565,-5.088852040102676e-05,GC=F
2023-07-13 19:00:00+00:00,1964.5,1965.199951171875,1964.0999755859375,1964.5999755859375,3184,5.0891110174422494e-05,GC=F
2023-07-13 20:00:00+00:00,1964.5999755859375,1965.300048828125,1964.5,1965.0,1883,0.00020361621654974016,GC=F
2023-07-13 22:00:00+00:00,1965.199951171875,1965.5,1964.300048828125,1964.300048828125,0,-0.00035620924777357565,GC=F
2023-07-13 23:00:00+00:00,1964.300048828125,1966.0999755859375,1964.300048828125,1964.4000244140625,2147,5.0896290511692754e-05,GC=F
2023-07-14 00:00:00+00:00,1964.5999755859375,1965.0999755859375,1962.699951171875,1963.800048828125,2927,-0.00030542434253755246,GC=F
2023-07-14 01:00:00+00:00,1963.5999755859375,1967.4000244140625,1962.800048828125,1967.0,4485,0.0016294689338582913,GC=F
2023-07-14 02:00:00+00:00,1966.800048828125,1967.800048828125,1965.699951171875,1965.800048828125,2576,-0.0006100412668403887,GC=F
2023-07-14 03:00:00+00:00,1965.800048828125,1967.199951171875,1965.199951171875,1966.9000244140625,1606,0.0005595561901594603,GC=F
2023-07-14 04:00:00+00:00,1966.5999755859375,1966.5999755859375,1964.199951171875,1964.4000244140625,2155,-0.0012710356240626108,GC=F
2023-07-14 05:00:00+00:00,1964.300048828125,1965.300048828125,1961.9000244140625,1963.0,3779,-0.0007126982267677828,GC=F
2023-07-14 06:00:00+00:00,1963.0,1964.5,1959.800048828125,1960.699951171875,6273,-0.0011717008803489026,GC=F
2023-07-14 07:00:00+00:00,1960.699951171875,1961.699951171875,1958.4000244140625,1961.199951171875,6551,0.00025501097182223376,GC=F
2023-07-14 08:00:00+00:00,1961.0999755859375,1962.5,1959.800048828125,1960.300048828125,5327,-0.0004588529299178745,GC=F
2023-07-14 09:00:00+00:00,1960.4000244140625,1961.5999755859375,1959.5999755859375,1960.0999755859375,2627,-0.00010206256042644135,GC=F
2023-07-14 10:00:00+00:00,1960.0999755859375,1961.0999755859375,1959.199951171875,1960.199951171875,14087,5.100535033042419e-05,GC=F
2023-07-14 11:00:00+00:00,1960.4000244140625,1964.300048828125,1960.300048828125,1963.300048828125,6977,0.001581521137369979,GC=F
2023-07-14 12:00:00+00:00,1963.4000244140625,1967.0,1960.9000244140625,1961.5999755859375,18910,-0.0008659263484469548,GC=F
2023-07-14 13:00:00+00:00,1961.5999755859375,1965.300048828125,1958.4000244140625,1964.5999755859375,17477,0.0015293638036999457,GC=F
2023-07-14 14:00:00+00:00,1964.4000244140625,1964.9000244140625,1954.699951171875,1964.5,34803,-5.088852040102676e-05,GC=F
2023-07-14 15:00:00+00:00,1964.5,1966.0,1961.300048828125,1962.199951171875,10755,-0.0011708062245482376,GC=F
2023-07-14 16:00:00+00:00,1962.199951171875,1963.5,1961.0999755859375,1963.199951171875,12475,0.0005096320583448666,GC=F
2023-07-14 17:00:00+00:00,1963.300048828125,1964.800048828125,1962.5999755859375,1964.699951171875,20114,0.0007640586987101017,GC=F
2023-07-14 18:00:00+00:00,1964.699951171875,1965.5,1963.5,1963.5999755859375,5353,-0.0005598695033719459,GC=F
2023-07-14 19:00:00+00:00,1963.5999755859375,1963.5999755859375,1958.800048828125,1958.800048828125,6460,-0.0024444524432122305,GC=F
2023-07-14 20:00:00+00:00,1958.9000244140625,1960.199951171875,1958.800048828125,1959.300048828125,2439,0.00025525831505834873,GC=F
2023-07-16 22:00:00+00:00,1958.5999755859375,1960.0999755859375,1957.0999755859375,1957.199951171875,1334,-0.0010718611769066078,GC=F
2023-07-16 23:00:00+00:00,1957.300048828125,1957.699951171875,1955.5999755859375,1957.5999755859375,1854,0.00020438607400485864,GC=F
2023-07-17 00:00:00+00:00,1957.5999755859375,1958.9000244140625,1956.5,1958.800048828125,2627,0.0006130329266214041,GC=F
2023-07-17 01:00:00+00:00,1958.699951171875,1960.0,1955.800048828125,1956.5,3426,-0.0011742131768380792,GC=F
2023-07-17 02:00:00+00:00,1956.4000244140625,1957.9000244140625,1955.199951171875,1957.4000244140625,2465,0.00046001758960523276,GC=F
2023-07-17 03:00:00+00:00,1957.5,1957.5999755859375,1954.5,1956.0,2062,-0.0007152469585166576,GC=F
2023-07-17 04:00:00+00:00,1955.800048828125,1957.5,1955.199951171875,1957.300048828125,1427,0.0006646466401456497,GC=F
2023-07-17 05:00:00+00:00,1957.300048828125,1960.4000244140625,1957.199951171875,1957.5,4319,0.0001021566274392871,GC=F
2023-07-17 06:00:00+00:00,1957.5999755859375,1958.5999755859375,1955.5999755859375,1956.9000244140625,4659,-0.00030650093789907906,GC=F
2023-07-17 07:00:00+00:00,1957.0,1959.0,1954.300048828125,1956.199951171875,4728,-0.00035774604397442733,GC=F
2023-07-17 08:00:00+00:00,1956.199951171875,1961.5999755859375,1955.800048828125,1959.5,7288,0.001686969078057654,GC=F
2023-07-17 09:00:00+00:00,1959.5999755859375,1963.0,1957.9000244140625,1962.5,4844,0.0015310028068384884,GC=F
2023-07-17 10:00:00+00:00,1962.5,1963.5999755859375,1960.5,1960.800048828125,4338,-0.0008662171576433453,GC=F
2023-07-17 11:00:00+00:00,1960.800048828125,1961.9000244140625,1960.4000244140625,1961.4000244140625,2720,0.0003059850933275765,GC=F
2023-07-17 12:00:00+00:00,1961.5,1963.4000244140625,1951.5,1952.199951171875,24352,-0.004690564457872859,GC=F
2023-07-17 13:00:00+00:00,1952.199951171875,1955.300048828125,1949.0,1954.300048828125,21323,0.0010757595065962189,GC=F
2023-07-17 14:00:00+00:00,1954.0999755859375,1957.800048828125,1952.9000244140625,1957.5999755859375,18272,0.0016885466281348904,GC=F
2023-07-17 15:00:00+00:00,1957.699951171875,1958.9000244140625,1954.800048828125,1958.300048828125,8559,0.00035761812981127683,GC=F
2023-07-17 16:00:00+00:00,1958.4000244140625,1959.300048828125,1957.5999755859375,1958.300048828125,23166,0.0,GC=F
2023-07-17 17:00:00+00:00,1958.4000244140625,1959.0,1956.0999755859375,1958.9000244140625,8467,0.00030637571923497475,GC=F
2023-07-17 18:00:00+00:00,1958.9000244140625,1959.800048828125,1958.300048828125,1959.4000244140625,3991,0.000255245287543282,GC=F
2023-07-17 19:00:00+00:00,1959.4000244140625,1960.199951171875,1958.4000244140625,1959.199951171875,4275,-0.00010210944150990109,GC=F
2023-07-17 20:00:00+00:00,1959.0999755859375,1959.4000244140625,1958.0999755859375,1959.0,1279,-0.00010205756270842414,GC=F
2023-07-17 22:00:00+00:00,1958.300048828125,1958.9000244140625,1958.300048828125,1958.699951171875,0,-0.00015316428184020126,GC=F
2023-07-17 23:00:00+00:00,1958.800048828125,1959.9000244140625,1958.5999755859375,1959.0,1051,0.0001531877447311647,GC=F
2023-07-18 00:00:00+00:00,1958.9000244140625,1960.199951171875,1958.0999755859375,1958.800048828125,1597,-0.00010206797951761715,GC=F
2023-07-18 01:00:00+00:00,1958.9000244140625,1963.199951171875,1958.699951171875,1960.699951171875,5156,0.0009699317420819309,GC=F
2023-07-18 02:00:00+00:00,1960.800048828125,1962.5999755859375,1959.4000244140625,1962.5,2368,0.0009180644019750606,GC=F
2023-07-18 03:00:00+00:00,1962.5999755859375,1964.0999755859375,1962.0999755859375,1963.0,3532,0.0002547770700636054,GC=F
2023-07-18 04:00:00+00:00,1963.199951171875,1964.5999755859375,1963.199951171875,1963.699951171875,1659,0.0003565721711029646,GC=F
2023-07-18 05:00:00+00:00,1963.5999755859375,1965.300048828125,1962.4000244140625,1962.5999755859375,2486,-0.000560154612867958,GC=F
2023-07-18 06:00:00+00:00,1962.5,1965.699951171875,1961.199951171875,1965.300048828125,5361,0.0013757634137243624,GC=F
2023-07-18 07:00:00+00:00,1965.300048828125,1966.9000244140625,1964.199951171875,1965.0,7582,-0.00015267329195045587,GC=F
2023-07-18 08:00:00+00:00,1965.0,1966.5999755859375,1964.0999755859375,1965.4000244140625,3383,0.00020357476542631758,GC=F
2023-07-18 09:00:00+00:00,1965.300048828125,1967.0,1964.800048828125,1966.5999755859375,2735,0.0006105378838756614,GC=F
2023-07-18 10:00:00+00:00,1966.699951171875,1968.199951171875,1965.5,1966.9000244140625,5099,0.00015257237458055073,GC=F
2023-07-18 11:00:00+00:00,1966.800048828125,1976.0,1964.5999755859375,1966.699951171875,22805,-0.00010172008729680826,GC=F
2023-07-18 12:00:00+00:00,1966.800048828125,1974.9000244140625,1964.300048828125,1972.4000244140625,35488,0.00289829327487956,GC=F
2023-07-18 13:00:00+00:00,1972.4000244140625,1976.199951171875,1967.4000244140625,1975.199951171875,30846,0.0014195531956779917,GC=F
2023-07-18 14:00:00+00:00,1975.0999755859375,1987.5999755859375,1974.9000244140625,1986.5999755859375,67448,0.005771579939184868,GC=F
2023-07-18 15:00:00+00:00,1986.699951171875,1988.300048828125,1981.4000244140625,1982.0,21465,-0.0023155016825069374,GC=F
2023-07-18 16:00:00+00:00,1982.0,1985.5,1980.800048828125,1982.0,12431,0.0,GC=F
2023-07-18 17:00:00+00:00,1981.9000244140625,1982.0999755859375,1978.9000244140625,1980.4000244140625,14600,-0.0008072530706041414,GC=F
2023-07-18 18:00:00+00:00,1980.300048828125,1981.699951171875,1979.4000244140625,1980.699951171875,4438,0.00015144756317675423,GC=F
2023-07-18 19:00:00+00:00,1980.5999755859375,1982.0999755859375,1980.0999755859375,1981.4000244140625,3404,0.00035344739710496675,GC=F
2023-07-18 20:00:00+00:00,1981.4000244140625,1982.800048828125,1981.0999755859375,1982.5,0,0.000555150687586492,GC=F
2023-07-18 22:00:00+00:00,1982.5,1982.9000244140625,1982.199951171875,1982.4000244140625,842,-5.042904713115082e-05,GC=F
2023-07-18 23:00:00+00:00,1982.4000244140625,1982.800048828125,1980.300048828125,1980.9000244140625,1727,-0.0007566585863231223,GC=F
2023-07-19 00:00:00+00:00,1981.0,1982.0,1980.0999755859375,1981.9000244140625,2085,0.0005048210347191606,GC=F
2023-07-19 01:00:00+00:00,1981.9000244140625,1982.0,1979.9000244140625,1980.300048828125,3976,-0.0008072937919311185,GC=F
2023-07-19 02:00:00+00:00,1980.300048828125,1981.0,1978.0999755859375,1980.199951171875,3637,-5.054671200421801e-05,GC=F
2023-07-19 03:00:00+00:00,1980.199951171875,1980.9000244140625,1979.5,1979.5,1564,-0.00035347499703797247,GC=F
2023-07-19 04:00:00+00:00,1979.300048828125,1979.800048828125,1978.0,1978.5,2088,-0.0005051780752715063,GC=F
2023-07-19 05:00:00+00:00,1978.5,1981.9000244140625,1978.199951171875,1981.699951171875,2851,0.0016173622299089363,GC=F
2023-07-19 06:00:00+00:00,1981.800048828125,1983.5,1976.4000244140625,1980.300048828125,8632,-0.000706414885322193,GC=F
2023-07-19 07:00:00+00:00,1980.199951171875,1984.5999755859375,1980.199951171875,1981.5,6670,0.0006059441207331151,GC=F
2023-07-19 08:00:00+00:00,1981.4000244140625,1982.800048828125,1980.5999755859375,1981.0999755859375,5001,-0.0002018795932690054,GC=F
2023-07-19 09:00:00+00:00,1981.0999755859375,1982.9000244140625,1980.4000244140625,1980.9000244140625,3698,-0.00010092936971328736,GC=F
2023-07-19 10:00:00+00:00,1980.9000244140625,1981.800048828125,1977.5999755859375,1978.5,4932,-0.0012115828080583313,GC=F
2023-07-19 11:00:00+00:00,1978.5,1979.5,1975.0,1977.300048828125,9894,-0.0006064954116122845,GC=F
2023-07-19 12:00:00+00:00,1977.4000244140625,1983.9000244140625,1977.199951171875,1981.199951171875,25037,0.0019723371503790332,GC=F
2023-07-19 13:00:00+00:00,1981.0999755859375,1983.4000244140625,1979.0999755859375,1980.5,14138,-0.0003532965824377676,GC=F
2023-07-19 14:00:00+00:00,1980.5,1981.5999755859375,1973.300048828125,1978.199951171875,22481,-0.001161347552701364,GC=F
2023-07-19 15:00:00+00:00,1978.199951171875,1980.0,1976.0,1977.4000244140625,10724,-0.00040437103303869737,GC=F
